Vivado Simulator 2019.1
Time resolution is 1 ps
time	clock	resetn	q	ir	pc	a	b	alu	fromem	tomem
516	 1 1 010 00000000000000000000000010000000 00000000000000000000000000000100 00000000000000000000000010000100 00000000000000000000000001101100 00000000000000000000000010000000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
518	 0 1 010 00000000000000000000000010000000 00000000000000000000000000000100 00000000000000000000000010000100 00000000000000000000000001101100 00000000000000000000000010000000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
520	 1 1 100 00000000000000000000000010000000 00000000000000000000000010000000 00000000000000000000000100000000 00000000000000000000000001101100 00000000000000000000000010000000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
522	 0 1 100 00000000000000000000000010000000 00000000000000000000000010000000 00000000000000000000000100000000 00000000000000000000000001101100 00000000000000000000000010000000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
524	 1 1 000 00000000000000000000000001101100 00000000000000000000000000000100 00000000000000000000000001110000 00000000000000000000000001101100 00000000000000000000000010000000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
526	 0 1 000 00000000000000000000000001101100 00000000000000000000000000000100 00000000000000000000000001110000 00000000000000000000000001101100 00000000000000000000000010000000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
528	 1 1 001 00000000000000000000000001110000 00000000000000010000000010000000 00000000000000010000000011110000 00000000000000000000000001110000 00000000000000000000000010000100 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
530	 0 1 001 00000000000000000000000001110000 00000000000000010000000010000000 00000000000000010000000011110000 00000000000000000000000001110000 00000000000000000000000010000100 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
532	 1 1 010 00000000000000000000000000000000 00000000000000000000000010100011 00000000000000000000000010100011 00000000000000000000000001110000 00000000000000000000000010100011 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
534	 0 1 010 00000000000000000000000000000000 00000000000000000000000010100011 00000000000000000000000010100011 00000000000000000000000001110000 00000000000000000000000010100011 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
536	 1 1 100 00000000000000000000000000000000 00000000000000000000000010100011 00000000000000000000000010100011 00000000000000000000000001110000 00000000000000000000000010100011 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
538	 0 1 100 00000000000000000000000000000000 00000000000000000000000010100011 00000000000000000000000010100011 00000000000000000000000001110000 00000000000000000000000010100011 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
540	 1 1 000 00000000000000000000000001110000 00000000000000000000000000000100 00000000000000000000000001110100 00000000000000000000000001110000 00000000000000000000000010100011 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
542	 0 1 000 00000000000000000000000001110000 00000000000000000000000000000100 00000000000000000000000001110100 00000000000000000000000001110000 00000000000000000000000010100011 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
544	 1 1 001 00000000000000000000000001110100 11111111111111111111111111111100 00000000000000000000000001110000 00000000000000000000000001110100 00000000000000000000000010100011 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
546	 0 1 001 00000000000000000000000001110100 11111111111111111111111111111100 00000000000000000000000001110000 00000000000000000000000001110100 00000000000000000000000010100011 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
548	 1 1 010 00000000000000000000000000000100 11111111111111111111111111111111 00000000000000000000000000000011 00000000000000000000000001110100 00000000000000000000000000000100 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
550	 0 1 010 00000000000000000000000000000100 11111111111111111111111111111111 00000000000000000000000000000011 00000000000000000000000001110100 00000000000000000000000000000100 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
552	 1 1 100 00000000000000000000000000000100 00000000000000000000000000000100 00000000000000000000000000001000 00000000000000000000000001110100 00000000000000000000000000000100 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
554	 0 1 100 00000000000000000000000000000100 00000000000000000000000000000100 00000000000000000000000000001000 00000000000000000000000001110100 00000000000000000000000000000100 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
556	 1 1 000 00000000000000000000000001110100 00000000000000000000000000000100 00000000000000000000000001111000 00000000000000000000000001110100 00000000000000000000000000000100 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
558	 0 1 000 00000000000000000000000001110100 00000000000000000000000000000100 00000000000000000000000001111000 00000000000000000000000001110100 00000000000000000000000000000100 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
560	 1 1 001 00000000000000000000000001111000 11111111111111111111111111101100 00000000000000000000000001100100 00000000000000000000000001111000 00000000000000000000000000000011 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 0
562	 0 1 001 00000000000000000000000001111000 11111111111111111111111111101100 00000000000000000000000001100100 00000000000000000000000001111000 00000000000000000000000000000011 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 1
564	 1 1 010 00000000000000000000000000000011 00000000000000000000000000000000 00000000000000000000000000000011 00000000000000000000000001111000 00000000000000000000000000000000 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 0
566	 0 1 010 00000000000000000000000000000011 00000000000000000000000000000000 00000000000000000000000000000011 00000000000000000000000001111000 00000000000000000000000000000000 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 1
568	 1 1 000 00000000000000000000000001100100 00000000000000000000000000000100 00000000000000000000000001101000 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00010100101000001111111111111011 0
570	 0 1 000 00000000000000000000000001100100 00000000000000000000000000000100 00000000000000000000000001101000 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00010100101000001111111111111011 1
572	 1 1 001 00000000000000000000000001101000 00000000000000000000000000000000 00000000000000000000000001101000 00000000000000000000000001101000 00000000000000000000000000000000 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
574	 0 1 001 00000000000000000000000001101000 00000000000000000000000000000000 00000000000000000000000001101000 00000000000000000000000001101000 00000000000000000000000000000000 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
576	 1 1 010 00000000000000000000000010000100 00000000000000000000000000000000 00000000000000000000000010000100 00000000000000000000000001101000 00000000000000000000000010100011 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
578	 0 1 010 00000000000000000000000010000100 00000000000000000000000000000000 00000000000000000000000010000100 00000000000000000000000001101000 00000000000000000000000010100011 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
580	 1 1 011 00000000000000000000000010000100 00000000000000000000000010100011 00000000000000000000000100100111 00000000000000000000000010000100 00000000000000000000000010100011 00000000000000000000000000100111 00000000000000000000000001101000 10001100100010010000000000000000 0
582	 0 1 011 00000000000000000000000010000100 00000000000000000000000010100011 00000000000000000000000100100111 00000000000000000000000010000100 00000000000000000000000010100011 00000000000000000000000000100111 00000000000000000000000001101000 10001100100010010000000000000000 1
584	 1 1 100 00000000000000000000000010000100 00000000000000000000000010100011 00000000000000000000000100100111 00000000000000000000000001101000 00000000000000000000000010100011 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
586	 0 1 100 00000000000000000000000010000100 00000000000000000000000010100011 00000000000000000000000100100111 00000000000000000000000001101000 00000000000000000000000010100011 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
588	 1 1 000 00000000000000000000000001101000 00000000000000000000000000000100 00000000000000000000000001101100 00000000000000000000000001101000 00000000000000000000000010100011 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
590	 0 1 000 00000000000000000000000001101000 00000000000000000000000000000100 00000000000000000000000001101100 00000000000000000000000001101000 00000000000000000000000010100011 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
592	 1 1 001 00000000000000000000000001101100 00000000000000000000000000010000 00000000000000000000000001111100 00000000000000000000000001101100 00000000000000000000000000100111 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
594	 0 1 001 00000000000000000000000001101100 00000000000000000000000000010000 00000000000000000000000001111100 00000000000000000000000001101100 00000000000000000000000000100111 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
596	 1 1 010 00000000000000000000000010000100 00000000000000000000000000000100 00000000000000000000000010001000 00000000000000000000000001101100 00000000000000000000000010000100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
598	 0 1 010 00000000000000000000000010000100 00000000000000000000000000000100 00000000000000000000000010001000 00000000000000000000000001101100 00000000000000000000000010000100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
600	 1 1 100 00000000000000000000000010000100 00000000000000000000000010000100 00000000000000000000000100001000 00000000000000000000000001101100 00000000000000000000000010000100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
602	 0 1 100 00000000000000000000000010000100 00000000000000000000000010000100 00000000000000000000000100001000 00000000000000000000000001101100 00000000000000000000000010000100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
604	 1 1 000 00000000000000000000000001101100 00000000000000000000000000000100 00000000000000000000000001110000 00000000000000000000000001101100 00000000000000000000000010000100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
606	 0 1 000 00000000000000000000000001101100 00000000000000000000000000000100 00000000000000000000000001110000 00000000000000000000000001101100 00000000000000000000000010000100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
608	 1 1 001 00000000000000000000000001110000 00000000000000010000000010000000 00000000000000010000000011110000 00000000000000000000000001110000 00000000000000000000000010001000 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
610	 0 1 001 00000000000000000000000001110000 00000000000000010000000010000000 00000000000000010000000011110000 00000000000000000000000001110000 00000000000000000000000010001000 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
612	 1 1 010 00000000000000000000000010100011 00000000000000000000000000100111 00000000000000000000000011001010 00000000000000000000000001110000 00000000000000000000000000100111 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
614	 0 1 010 00000000000000000000000010100011 00000000000000000000000000100111 00000000000000000000000011001010 00000000000000000000000001110000 00000000000000000000000000100111 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
616	 1 1 100 00000000000000000000000010100011 00000000000000000000000000100111 00000000000000000000000011001010 00000000000000000000000001110000 00000000000000000000000000100111 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
618	 0 1 100 00000000000000000000000010100011 00000000000000000000000000100111 00000000000000000000000011001010 00000000000000000000000001110000 00000000000000000000000000100111 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
620	 1 1 000 00000000000000000000000001110000 00000000000000000000000000000100 00000000000000000000000001110100 00000000000000000000000001110000 00000000000000000000000000100111 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
622	 0 1 000 00000000000000000000000001110000 00000000000000000000000000000100 00000000000000000000000001110100 00000000000000000000000001110000 00000000000000000000000000100111 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
624	 1 1 001 00000000000000000000000001110100 11111111111111111111111111111100 00000000000000000000000001110000 00000000000000000000000001110100 00000000000000000000000000100111 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
626	 0 1 001 00000000000000000000000001110100 11111111111111111111111111111100 00000000000000000000000001110000 00000000000000000000000001110100 00000000000000000000000000100111 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
628	 1 1 010 00000000000000000000000000000011 11111111111111111111111111111111 00000000000000000000000000000010 00000000000000000000000001110100 00000000000000000000000000000011 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
630	 0 1 010 00000000000000000000000000000011 11111111111111111111111111111111 00000000000000000000000000000010 00000000000000000000000001110100 00000000000000000000000000000011 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
632	 1 1 100 00000000000000000000000000000011 00000000000000000000000000000011 00000000000000000000000000000110 00000000000000000000000001110100 00000000000000000000000000000011 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
634	 0 1 100 00000000000000000000000000000011 00000000000000000000000000000011 00000000000000000000000000000110 00000000000000000000000001110100 00000000000000000000000000000011 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
636	 1 1 000 00000000000000000000000001110100 00000000000000000000000000000100 00000000000000000000000001111000 00000000000000000000000001110100 00000000000000000000000000000011 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
638	 0 1 000 00000000000000000000000001110100 00000000000000000000000000000100 00000000000000000000000001111000 00000000000000000000000001110100 00000000000000000000000000000011 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
640	 1 1 001 00000000000000000000000001111000 11111111111111111111111111101100 00000000000000000000000001100100 00000000000000000000000001111000 00000000000000000000000000000010 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 0
642	 0 1 001 00000000000000000000000001111000 11111111111111111111111111101100 00000000000000000000000001100100 00000000000000000000000001111000 00000000000000000000000000000010 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 1
644	 1 1 010 00000000000000000000000000000010 00000000000000000000000000000000 00000000000000000000000000000010 00000000000000000000000001111000 00000000000000000000000000000000 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 0
646	 0 1 010 00000000000000000000000000000010 00000000000000000000000000000000 00000000000000000000000000000010 00000000000000000000000001111000 00000000000000000000000000000000 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 1
648	 1 1 000 00000000000000000000000001100100 00000000000000000000000000000100 00000000000000000000000001101000 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00010100101000001111111111111011 0
650	 0 1 000 00000000000000000000000001100100 00000000000000000000000000000100 00000000000000000000000001101000 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00010100101000001111111111111011 1
652	 1 1 001 00000000000000000000000001101000 00000000000000000000000000000000 00000000000000000000000001101000 00000000000000000000000001101000 00000000000000000000000000000000 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
654	 0 1 001 00000000000000000000000001101000 00000000000000000000000000000000 00000000000000000000000001101000 00000000000000000000000001101000 00000000000000000000000000000000 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
656	 1 1 010 00000000000000000000000010001000 00000000000000000000000000000000 00000000000000000000000010001000 00000000000000000000000001101000 00000000000000000000000000100111 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
658	 0 1 010 00000000000000000000000010001000 00000000000000000000000000000000 00000000000000000000000010001000 00000000000000000000000001101000 00000000000000000000000000100111 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
660	 1 1 011 00000000000000000000000010001000 00000000000000000000000000100111 00000000000000000000000010101111 00000000000000000000000010001000 00000000000000000000000000100111 00000000000000000000000001111001 00000000000000000000000001101000 10001100100010010000000000000000 0
662	 0 1 011 00000000000000000000000010001000 00000000000000000000000000100111 00000000000000000000000010101111 00000000000000000000000010001000 00000000000000000000000000100111 00000000000000000000000001111001 00000000000000000000000001101000 10001100100010010000000000000000 1
664	 1 1 100 00000000000000000000000010001000 00000000000000000000000000100111 00000000000000000000000010101111 00000000000000000000000001101000 00000000000000000000000000100111 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
666	 0 1 100 00000000000000000000000010001000 00000000000000000000000000100111 00000000000000000000000010101111 00000000000000000000000001101000 00000000000000000000000000100111 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
668	 1 1 000 00000000000000000000000001101000 00000000000000000000000000000100 00000000000000000000000001101100 00000000000000000000000001101000 00000000000000000000000000100111 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
670	 0 1 000 00000000000000000000000001101000 00000000000000000000000000000100 00000000000000000000000001101100 00000000000000000000000001101000 00000000000000000000000000100111 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
672	 1 1 001 00000000000000000000000001101100 00000000000000000000000000010000 00000000000000000000000001111100 00000000000000000000000001101100 00000000000000000000000001111001 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
674	 0 1 001 00000000000000000000000001101100 00000000000000000000000000010000 00000000000000000000000001111100 00000000000000000000000001101100 00000000000000000000000001111001 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
676	 1 1 010 00000000000000000000000010001000 00000000000000000000000000000100 00000000000000000000000010001100 00000000000000000000000001101100 00000000000000000000000010001000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
678	 0 1 010 00000000000000000000000010001000 00000000000000000000000000000100 00000000000000000000000010001100 00000000000000000000000001101100 00000000000000000000000010001000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
680	 1 1 100 00000000000000000000000010001000 00000000000000000000000010001000 00000000000000000000000100010000 00000000000000000000000001101100 00000000000000000000000010001000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
682	 0 1 100 00000000000000000000000010001000 00000000000000000000000010001000 00000000000000000000000100010000 00000000000000000000000001101100 00000000000000000000000010001000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
684	 1 1 000 00000000000000000000000001101100 00000000000000000000000000000100 00000000000000000000000001110000 00000000000000000000000001101100 00000000000000000000000010001000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
686	 0 1 000 00000000000000000000000001101100 00000000000000000000000000000100 00000000000000000000000001110000 00000000000000000000000001101100 00000000000000000000000010001000 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
688	 1 1 001 00000000000000000000000001110000 00000000000000010000000010000000 00000000000000010000000011110000 00000000000000000000000001110000 00000000000000000000000010001100 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
690	 0 1 001 00000000000000000000000001110000 00000000000000010000000010000000 00000000000000010000000011110000 00000000000000000000000001110000 00000000000000000000000010001100 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
692	 1 1 010 00000000000000000000000011001010 00000000000000000000000001111001 00000000000000000000000101000011 00000000000000000000000001110000 00000000000000000000000001111001 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
694	 0 1 010 00000000000000000000000011001010 00000000000000000000000001111001 00000000000000000000000101000011 00000000000000000000000001110000 00000000000000000000000001111001 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
696	 1 1 100 00000000000000000000000011001010 00000000000000000000000001111001 00000000000000000000000101000011 00000000000000000000000001110000 00000000000000000000000001111001 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
698	 0 1 100 00000000000000000000000011001010 00000000000000000000000001111001 00000000000000000000000101000011 00000000000000000000000001110000 00000000000000000000000001111001 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
700	 1 1 000 00000000000000000000000001110000 00000000000000000000000000000100 00000000000000000000000001110100 00000000000000000000000001110000 00000000000000000000000001111001 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
702	 0 1 000 00000000000000000000000001110000 00000000000000000000000000000100 00000000000000000000000001110100 00000000000000000000000001110000 00000000000000000000000001111001 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
704	 1 1 001 00000000000000000000000001110100 11111111111111111111111111111100 00000000000000000000000001110000 00000000000000000000000001110100 00000000000000000000000001111001 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
706	 0 1 001 00000000000000000000000001110100 11111111111111111111111111111100 00000000000000000000000001110000 00000000000000000000000001110100 00000000000000000000000001111001 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
708	 1 1 010 00000000000000000000000000000010 11111111111111111111111111111111 00000000000000000000000000000001 00000000000000000000000001110100 00000000000000000000000000000010 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
710	 0 1 010 00000000000000000000000000000010 11111111111111111111111111111111 00000000000000000000000000000001 00000000000000000000000001110100 00000000000000000000000000000010 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
712	 1 1 100 00000000000000000000000000000010 00000000000000000000000000000010 00000000000000000000000000000100 00000000000000000000000001110100 00000000000000000000000000000010 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
714	 0 1 100 00000000000000000000000000000010 00000000000000000000000000000010 00000000000000000000000000000100 00000000000000000000000001110100 00000000000000000000000000000010 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
716	 1 1 000 00000000000000000000000001110100 00000000000000000000000000000100 00000000000000000000000001111000 00000000000000000000000001110100 00000000000000000000000000000010 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 0
718	 0 1 000 00000000000000000000000001110100 00000000000000000000000000000100 00000000000000000000000001111000 00000000000000000000000001110100 00000000000000000000000000000010 00010100101000001111111111111011 00000000000000000000000001110100 00100000101001011111111111111111 1
720	 1 1 001 00000000000000000000000001111000 11111111111111111111111111101100 00000000000000000000000001100100 00000000000000000000000001111000 00000000000000000000000000000001 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 0
722	 0 1 001 00000000000000000000000001111000 11111111111111111111111111101100 00000000000000000000000001100100 00000000000000000000000001111000 00000000000000000000000000000001 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 1
724	 1 1 010 00000000000000000000000000000001 00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000001111000 00000000000000000000000000000000 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 0
726	 0 1 010 00000000000000000000000000000001 00000000000000000000000000000000 00000000000000000000000000000001 00000000000000000000000001111000 00000000000000000000000000000000 00000000000010000001000000000000 00000000000000000000000001111000 00010100101000001111111111111011 1
728	 1 1 000 00000000000000000000000001100100 00000000000000000000000000000100 00000000000000000000000001101000 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00010100101000001111111111111011 0
730	 0 1 000 00000000000000000000000001100100 00000000000000000000000000000100 00000000000000000000000001101000 00000000000000000000000001100100 00000000000000000000000000000000 10001100100010010000000000000000 00000000000000000000000001100100 00010100101000001111111111111011 1
732	 1 1 001 00000000000000000000000001101000 00000000000000000000000000000000 00000000000000000000000001101000 00000000000000000000000001101000 00000000000000000000000000000000 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
734	 0 1 001 00000000000000000000000001101000 00000000000000000000000000000000 00000000000000000000000001101000 00000000000000000000000001101000 00000000000000000000000000000000 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
736	 1 1 010 00000000000000000000000010001100 00000000000000000000000000000000 00000000000000000000000010001100 00000000000000000000000001101000 00000000000000000000000001111001 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
738	 0 1 010 00000000000000000000000010001100 00000000000000000000000000000000 00000000000000000000000010001100 00000000000000000000000001101000 00000000000000000000000001111001 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
740	 1 1 011 00000000000000000000000010001100 00000000000000000000000001111001 00000000000000000000000100000101 00000000000000000000000010001100 00000000000000000000000001111001 00000000000000000000000100010101 00000000000000000000000001101000 10001100100010010000000000000000 0
742	 0 1 011 00000000000000000000000010001100 00000000000000000000000001111001 00000000000000000000000100000101 00000000000000000000000010001100 00000000000000000000000001111001 00000000000000000000000100010101 00000000000000000000000001101000 10001100100010010000000000000000 1
744	 1 1 100 00000000000000000000000010001100 00000000000000000000000001111001 00000000000000000000000100000101 00000000000000000000000001101000 00000000000000000000000001111001 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
746	 0 1 100 00000000000000000000000010001100 00000000000000000000000001111001 00000000000000000000000100000101 00000000000000000000000001101000 00000000000000000000000001111001 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
748	 1 1 000 00000000000000000000000001101000 00000000000000000000000000000100 00000000000000000000000001101100 00000000000000000000000001101000 00000000000000000000000001111001 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 0
750	 0 1 000 00000000000000000000000001101000 00000000000000000000000000000100 00000000000000000000000001101100 00000000000000000000000001101000 00000000000000000000000001111001 00100000100001000000000000000100 00000000000000000000000001101000 10001100100010010000000000000000 1
752	 1 1 001 00000000000000000000000001101100 00000000000000000000000000010000 00000000000000000000000001111100 00000000000000000000000001101100 00000000000000000000000100010101 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
754	 0 1 001 00000000000000000000000001101100 00000000000000000000000000010000 00000000000000000000000001111100 00000000000000000000000001101100 00000000000000000000000100010101 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
756	 1 1 010 00000000000000000000000010001100 00000000000000000000000000000100 00000000000000000000000010010000 00000000000000000000000001101100 00000000000000000000000010001100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
758	 0 1 010 00000000000000000000000010001100 00000000000000000000000000000100 00000000000000000000000010010000 00000000000000000000000001101100 00000000000000000000000010001100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
760	 1 1 100 00000000000000000000000010001100 00000000000000000000000010001100 00000000000000000000000100011000 00000000000000000000000001101100 00000000000000000000000010001100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
762	 0 1 100 00000000000000000000000010001100 00000000000000000000000010001100 00000000000000000000000100011000 00000000000000000000000001101100 00000000000000000000000010001100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
764	 1 1 000 00000000000000000000000001101100 00000000000000000000000000000100 00000000000000000000000001110000 00000000000000000000000001101100 00000000000000000000000010001100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 0
766	 0 1 000 00000000000000000000000001101100 00000000000000000000000000000100 00000000000000000000000001110000 00000000000000000000000001101100 00000000000000000000000010001100 00000001000010010100000000100000 00000000000000000000000001101100 00100000100001000000000000000100 1
768	 1 1 001 00000000000000000000000001110000 00000000000000010000000010000000 00000000000000010000000011110000 00000000000000000000000001110000 00000000000000000000000010010000 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
770	 0 1 001 00000000000000000000000001110000 00000000000000010000000010000000 00000000000000010000000011110000 00000000000000000000000001110000 00000000000000000000000010010000 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
772	 1 1 010 00000000000000000000000101000011 00000000000000000000000100010101 00000000000000000000001001011000 00000000000000000000000001110000 00000000000000000000000100010101 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 0
774	 0 1 010 00000000000000000000000101000011 00000000000000000000000100010101 00000000000000000000001001011000 00000000000000000000000001110000 00000000000000000000000100010101 00100000101001011111111111111111 00000000000000000000000001110000 00000001000010010100000000100000 1
